website,item_title,price,image_url,product_url,date
bestprice,Pokemon TCG - Deoxys V + Zeraora V Battle Deck (Deoxys) (POK850851),"18,98€",https://bbpcdn.pstatic.gr/bpimg15/7pmlV/1QLpOs_SX415Y415/1695802948/pokemon-tcg-deoxys-v-zeraora-v-battle-deck.webp,"https://www.bestprice.gr/to/109478479/pokemon-tcg-deoxys-v-plus-zeraora-v-battle-deck.html?qo=pokemon+tcg&from=cat&ct=4yfaTD-HRPMl-8qOFj,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Slashing Legends Tin: Zacian ex,"26,99€",https://bbpcdn.pstatic.gr/bpimg9/cyE65/1UfUNZ_SX250Y250/1747400931/pokemon-tcg-slashing-legends-tin-zacian-ex.webp,"https://www.bestprice.gr/to/185573321/pokemon-tcg-slashing-legends-tin-zacian-ex.html?seq=60&qo=pokemon+tcg&from=cat&ct=3F2Ef8-5rVJ3s-ej88F,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Scarlet & Violet - Black Bolt & White Flare Poster Collection POK113992,"37,92€",https://bbpcdn.pstatic.gr/bpimg41/cZxRT/1UCn9K_SX250Y250/1752753128/pokemon-tcg-scarlet-violet-black-bolt-white-flare-poster-collection-pok113992.webp,"https://www.bestprice.gr/to/191984233/pokemon-tcg-scarlet-violet-black-bolt-white-flare-poster-collection-pok113992.html?seq=60&qo=pokemon+tcg&from=cat&ct=1zE7fm-3n4QQe-eMMVd,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Slashing Legends Tin Zacian EX,"37,90€",https://bbpcdn.pstatic.gr/bpimg39/cxKTB/1Uf8Nd_SX250Y250/1747216371/pokemon-tcg-slashing-legends-tin-zacian-ex.webp,"https://www.bestprice.gr/to/185361127/pokemon-tcg-slashing-legends-tin-zacian-ex.html?seq=60&qo=pokemon+tcg&from=cat&ct=4RgTGH-18KT6d-ei9c7,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Cynthia's Garchomp ex Premium Collection,"52,69€",https://bbpcdn.pstatic.gr/bpimg53/cX6C1/1UzceL_SX250Y250/1751996171/pokemon-tcg-cynthias-garchomp-ex-premium-collection.webp,"https://www.bestprice.gr/to/191402805/pokemon-tcg-cynthias-garchomp-ex-premium-collection.html?seq=60&qo=pokemon+tcg&from=cat&ct=2x5BH6-4krFNu-eK7qJ,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Charizard ex Special Collection,"43,99€",https://bbpcdn.pstatic.gr/bpimg52/d7Xda/1UMEBO_SX250Y250/1755203496/pokemon-tcg-charizard-ex-special-collection.webp,"https://www.bestprice.gr/to/193988276/pokemon-tcg-charizard-ex-special-collection.html?seq=60&qo=pokemon+tcg&from=cat&ct=Jq4R5-2x07aE-eW5BU,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Scarlet & Violet White Flare - Binder Collection,"45,00€",https://bbpcdn.pstatic.gr/bpimg59/d0Ssb/1UEi6j_SX250Y250/1753210351/pokemon-tcg-scarlet-violet-white-flare-binder-collection.webp,"https://www.bestprice.gr/to/192301691/pokemon-tcg-scarlet-violet-white-flare-binder-collection.html?seq=60&qo=pokemon+tcg&from=cat&ct=13jMkd-2OK283-eOh8b,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Scarlet & Violet White Flare - Booster Bundle,"44,99€",https://bbpcdn.pstatic.gr/bpimg3/d8wYH/1UOj8Q_SX250Y250/1755597632/pokemon-tcg-scarlet-violet-white-flare-booster-bundle.webp,"https://www.bestprice.gr/to/194125763/pokemon-tcg-scarlet-violet-white-flare-booster-bundle.html?seq=60&qo=pokemon+tcg&from=cat&ct=2FOpfF-4tp5IH-eWHNn,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5: White Flare Elite Trainer Box,"74,90€",https://bbpcdn.pstatic.gr/bpimg27/d4CPV/1UJewZ_SX250Y250/1754388269/pokemon-tcg-scarlet-violet-105-white-flare-elite-trainer-box.webp,"https://www.bestprice.gr/to/193194971/pokemon-tcg-scarlet-violet-10-5-white-flare-elite-trainer-box.html?seq=60&qo=pokemon+tcg&from=cat&ct=2Xmuc5-4KQQ7T-eSpgb,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - 2024 World Championship Deck - Regidrago VSTAR,"27,90€",https://bbpcdn.pstatic.gr/bpimg37/d8B5b/1UOl9A_SX250Y250/1755605366/pokemon-tcg-2024-world-championship-deck-regidrago-vstar.webp,"https://www.bestprice.gr/to/194141541/pokemon-tcg-2024-world-championship-deck-regidrago-vstar.html?seq=60&qo=pokemon+tcg&from=cat&ct=25IXip-3RjIap-eWMcl,gcpEtUF63Ib",23/08/2025
