set_name,item_title,raw_price,image_url
Pokemon Expedition,Dratini #107,$4.24,https://storage.googleapis.com/images.pricecharting.com/876288ca23a20e93b24e6e43cb8bed6d492d62b35462435b830ed6d5499c3173/60.jpg
Pokemon Expedition,Alakazam [Box Topper] #1,$85.50,https://storage.googleapis.com/images.pricecharting.com/6f97c6a660f8301a5f98da65339fda9ed56dc19bd8a86ac7d94bf6e9cf29a4be/60.jpg
Pokemon Expedition,Feraligatr [Box Topper] #2,$99.50,https://storage.googleapis.com/images.pricecharting.com/corrj5khlinpwusku7nz/60.jpg
Pokemon Expedition,Blister Pack,"$1,025.00",https://storage.googleapis.com/images.pricecharting.com/eakjyc7noec62wko/60.jpg
Pokemon Expedition,Dratini [Reverse Holo] #107,$16.00,https://storage.googleapis.com/images.pricecharting.com/4umlndhe7o6www7w/60.jpg
Pokemon Expedition,Venusaur [Box Topper] #4,$86.00,https://storage.googleapis.com/images.pricecharting.com/corrqrqs7yeyqt6zmnl6/60.jpg
Pokemon Expedition,Fighting Energy #160,$1.69,https://storage.googleapis.com/images.pricecharting.com/ac38dac19447399e7a20032f5e7af68120034dfee84fc4a23b7f6f0e20424f8f/60.jpg
Pokemon Generations,Elite Trainer Box,"$1,332.60",https://storage.googleapis.com/images.pricecharting.com/dab47f1fdffd385288289cce2e976f38525f2310e3e860a36e01f6a58b71d75e/60.jpg
Pokemon Generations,Booster Pack,$147.00,https://storage.googleapis.com/images.pricecharting.com/54e4dd001e6e55f616b5344f8233906a3cf8e2ee7a295b4b765311e6e27b8544/60.jpg
Pokemon Generations,Pikachu EX: Red and Blue Collection,"$1,152.47",https://storage.googleapis.com/images.pricecharting.com/b75bbbbd823cc2f9e23b96d64306a1fc908bfcb7cd35e066b7e1930c3c36a609/60.jpg
Pokemon Generations,Mew Mythical Collection Box,$435.00,https://storage.googleapis.com/images.pricecharting.com/o4q3dthtpmzdlv5j/60.jpg
Pokemon Generations,Charizard EX: Red And Blue Collection,$898.67,https://storage.googleapis.com/images.pricecharting.com/e3964711c5b11792a782c1269427f66b07b950fcc8cd571c583624bb4dbabcd0/60.jpg
Pokemon Generations,Tag Team Premium Collection Box,$500.00,https://storage.googleapis.com/images.pricecharting.com/ypy5s4jmv6yotwd3/60.jpg
Pokemon Fusion Strike,Booster Box,$906.35,https://storage.googleapis.com/images.pricecharting.com/39f0a4367f5f90e1adbd417c3ebca3573a93178d1fd122a41eb993a726069725/60.jpg
Pokemon Fusion Strike,Booster Pack,$12.50,https://storage.googleapis.com/images.pricecharting.com/50e4179377c8bbca79a3774ad7eb878ba4a8ffc0b8c9ae867fc5b614b352d48f/60.jpg
Pokemon Fusion Strike,Elite Trainer Box,$183.31,https://storage.googleapis.com/images.pricecharting.com/e0bfab7783b1f54ecd3f2552c0de6edb40c7f02a286da388d18658ee29ada97c/60.jpg
Pokemon Furious Fists,Booster Pack,$49.89,https://storage.googleapis.com/images.pricecharting.com/d64d6fc88a3470cb6afd438f2bc8e38be90e390696520a6720d32c8a35e5ee7d/60.jpg
Pokemon Furious Fists,Booster Box,"$2,284.72",https://storage.googleapis.com/images.pricecharting.com/c5fca3370456973200424f677de5ddf256fa8b943d7d1737392b466ac9072e54/60.jpg
Pokemon Furious Fists,Elite Trainer Box,"$2,627.07",https://storage.googleapis.com/images.pricecharting.com/bnpa36nuugnae7ww/60.jpg
Pokemon Furious Fists,Slurpuff 3-Pack Blister,$92.50,https://storage.googleapis.com/images.pricecharting.com/vofwzdp5f7pnnfiw/60.jpg
Pokemon Furious Fists,2-Pack Blister,$77.82,https://storage.googleapis.com/images.pricecharting.com/xe3cfo6lw4hhnijv/60.jpg
Pokemon Furious Fists,Fighting Stadium #90,$1.48,https://storage.googleapis.com/images.pricecharting.com/eb753c166f32857e5f3799c38142677b09358d5ebce27f07999c2950f6c553f1/60.jpg
Pokemon Furious Fists,Mini Booster Pack,$12.99,https://storage.googleapis.com/images.pricecharting.com/sxrc43bqnhcqzw4k/60.jpg
Pokemon Furious Fists,Fighting Stadium [Reverse Holo] #90,$1.63,https://storage.googleapis.com/images.pricecharting.com/b3233bf90003de419d42dc42f900f73f6c80bb6a0fb31cdfc12c720ef290c8e9/60.jpg
Pokemon Great Encounters,Booster Pack,$134.52,https://storage.googleapis.com/images.pricecharting.com/56b0d313f70249ccd51e9759ca19db4e20413567094ce69e208e1e2629014c47/60.jpg
Pokemon Go,Elite Trainer Box,$79.07,https://storage.googleapis.com/images.pricecharting.com/db71877957615a2711de48b663156b2ff401331e5d32cca535eafa0a1a217ac9/60.jpg
Pokemon Go,Dragonite VSTAR Premier Deck Holder Collection,$50.89,https://storage.googleapis.com/images.pricecharting.com/e793112baa4c61ef9eaa6e728d04f8245488e0f06bd6f27e5abad0677b190e6c/60.jpg
Pokemon Go,Booster Pack,$6.00,https://storage.googleapis.com/images.pricecharting.com/fhwed6njxbzxeoai/60.jpg
Pokemon Go,Radiant Eevee Premium Collection Box,$68.51,https://storage.googleapis.com/images.pricecharting.com/57a9119b151485f5a31828d8282003c27c7aeb226c6f7466f4d7d628378c90f2/60.jpg
Pokemon Go,Alolan Exeggutor V Collection Box,$29.31,https://storage.googleapis.com/images.pricecharting.com/0f6e1b708a0203c796aa0e3b85564cad20768f1a5f9b99e6d60379f475431ec9/60.jpg
Pokemon Go,Pikachu Tin,$23.77,https://storage.googleapis.com/images.pricecharting.com/1255d5807817cd89d8ed0caec4afaf17aeab2643d23b40ea4de285f5c621262c/60.jpg
Pokemon Go,Snorlax Tin,$42.62,https://storage.googleapis.com/images.pricecharting.com/6cc453a1be4567eef0a0f510fdd9dc27bb92a2f18e8614e42444cc8e54c881d6/60.jpg
Pokemon Go,Team Mystic Special Collection Box,$43.73,https://storage.googleapis.com/images.pricecharting.com/269d9a50dc3039ce56d87ed04e8c7f1ce0f7f3028df594377dfeac07b88e15d4/60.jpg
Pokemon Go,Team Valor Special Collection Box,$39.52,https://storage.googleapis.com/images.pricecharting.com/cqyixskqi6pcdvdd/60.jpg
Pokemon Go,Squirtle Pin Collection,$8.15,https://storage.googleapis.com/images.pricecharting.com/shzp6kr2hxmzuut2/60.jpg
Pokemon Go,Team Instinct Special Collection Box,$37.58,https://storage.googleapis.com/images.pricecharting.com/2cgmgw24mdt5zrxy/60.jpg
Pokemon Go,Bulbasaur Pin Collection,$20.41,https://storage.googleapis.com/images.pricecharting.com/qemjy7ovhvtx3ybb/60.jpg
Pokemon Go,Blissey Tin,$17.23,https://storage.googleapis.com/images.pricecharting.com/cf6f8df7af2b12f4f59b20d326c8fdf4e82047ed1dbeee0b4d76b12743ea836f/60.jpg
Pokemon Go,Charmander Pin Collection,$25.11,https://storage.googleapis.com/images.pricecharting.com/jqzvi4zjcl22f554/60.jpg
Pokemon Go,Mini Tin [Pikachu],$18.99,https://storage.googleapis.com/images.pricecharting.com/jkzdyt7i7vb25hwj/60.jpg
Pokemon Go,Poke Ball Tin,$35.15,https://storage.googleapis.com/images.pricecharting.com/kxrz245im2mscdoo/60.jpg
Pokemon Go,Poke Ball Tin [Ultra Ball],$21.49,https://storage.googleapis.com/images.pricecharting.com/c4ladrjbqrpytb4n/60.jpg
Pokemon Heartgold & Soulsilver,Booster Pack,$217.49,https://storage.googleapis.com/images.pricecharting.com/7e6e112c7b81021353aee9ccd4aa4add2b56b0466998bd47ec7ca6900b7e4bf7/60.jpg
Pokemon Heartgold & Soulsilver,Booster Box,"$3,650.00",https://storage.googleapis.com/images.pricecharting.com/3dde426167c3c196395f79824502f00d5e496d634f6c8542ef1730b874e171d5/60.jpg
Pokemon Heartgold & Soulsilver,Fighting Energy #120,$10.36,https://storage.googleapis.com/images.pricecharting.com/94ca80f68527d4ab378e2eb1416dc208b025df7e6fdcb30db606cfd16eba6e8b/60.jpg
Pokemon Hidden Fates,Elite Trainer Box,$385.00,https://storage.googleapis.com/images.pricecharting.com/80ae77a8c74494737a0e27073cd360580f489c86bd25647136360edac0ccd92f/60.jpg
Pokemon Hidden Fates,Booster Pack,$28.50,https://storage.googleapis.com/images.pricecharting.com/7b1f147179273ba3aa441b3b0088f2b19a756c682f4a51dcddfdad77d293a6fa/60.jpg
Pokemon Hidden Fates,Ultra Premium Collection Box,$866.07,https://storage.googleapis.com/images.pricecharting.com/nl2csmeo2geptrhc/60.jpg
Pokemon Hidden Fates,Charizard GX Hidden Fates Tin,$111.00,https://storage.googleapis.com/images.pricecharting.com/a6280e255a6abcaea8ca3cc76022a9999e045507c33c476ed0ddbd0c802ed235/60.jpg
Pokemon Holon Phantoms,Booster Pack,$643.23,https://storage.googleapis.com/images.pricecharting.com/0d41cf2ee1b18e29b70bf5c81bc17157d4e2990f6c3d44a56ba7398850c38b88/60.jpg
Pokemon Holon Phantoms,Booster Box,"$18,862.46",https://storage.googleapis.com/images.pricecharting.com/reff8164d3cbbf52c0615585540c1f4350847da14e512ba63e64679e1624afc590e/60.jpg
Pokemon Hidden Legends,Booster Pack,$299.99,https://storage.googleapis.com/images.pricecharting.com/7505c73ff0d58753c459c9740a422a3c5811320686077e9e773d9b88b9063543/60.jpg
Pokemon Guardians Rising,Booster Pack,$15.93,https://storage.googleapis.com/images.pricecharting.com/eb54bd093bc7a8da034c2755b929b88751e683942524ffb39d207c21e19c4cab/60.jpg
Pokemon Guardians Rising,Elite Trainer Box,$300.25,https://storage.googleapis.com/images.pricecharting.com/2733cb4bfbc47ae3078630444bd1c1f5875bf7032cce71504a78a786435492a7/60.jpg
Pokemon Guardians Rising,Booster Box,$936.71,https://storage.googleapis.com/images.pricecharting.com/2189c5db50169c0c1351a52b32fdf25ec5d093433addc71c2579d553ecc51ee3/60.jpg
Pokemon Guardians Rising,Victini #10,$2.00,https://storage.googleapis.com/images.pricecharting.com/dc511f0d0f580d289b4f49d519c03ffc5daacd1e62ddd20440df37a1cee3f226/60.jpg
Pokemon Guardians Rising,Tapu Koko Pin Collection,$48.99,https://storage.googleapis.com/images.pricecharting.com/nm4gejbkvkcy5rdb/60.jpg
Pokemon Guardians Rising,Fighting Energy #169,$12.86,https://storage.googleapis.com/images.pricecharting.com/e2041af2bfb5b84c2ed2c9fc0d08e042c632855988897510e598ca086dd86bba/60.jpg
Pokemon Guardians Rising,Victini [Reverse Holo] #10,$2.10,https://storage.googleapis.com/images.pricecharting.com/b8b98f6631a786b89e0c1f611e73f70858dd34d6ca6dabd02ff16317da7f9add/60.jpg
Pokemon Guardians Rising,Bewear GX Box,$117.66,https://storage.googleapis.com/images.pricecharting.com/klwuaoqcasquxtcw/60.jpg
Pokemon Guardians Rising,Shiny Tapu Koko-GX Box,$64.27,https://storage.googleapis.com/images.pricecharting.com/tsuwzm4faaavspgr/60.jpg
Pokemon Guardians Rising,Blister Pack [Tsareena],$17.45,https://storage.googleapis.com/images.pricecharting.com/fxe4wdfqzyyc6wfe/60.jpg
Pokemon Guardians Rising,Mini Booster Pack,$5.49,https://storage.googleapis.com/images.pricecharting.com/m4enqf37ovqdqslt/60.jpg
Pokemon Gym Heroes,Booster Pack,$248.22,https://storage.googleapis.com/images.pricecharting.com/37b82ef4c4156e3353d29d55d613e4e3b018a444815df2bd90c2d712a2dfabc1/60.jpg
Pokemon Gym Heroes,Erika's Dratini #42,$3.30,https://storage.googleapis.com/images.pricecharting.com/852bb0609b057e7b2cbd2965e41ca066e68e367022f26b9dafa2ddb5af3b45ee/60.jpg
Pokemon Gym Heroes,Booster Pack [1st Edition],$416.47,https://storage.googleapis.com/images.pricecharting.com/0252a970006921be6f2e517bcfe8c611243fafe44ccc291fa2b9546b1f670fa3/60.jpg
Pokemon Gym Heroes,Erika's Dratini [1st Edition] #42,$8.00,https://storage.googleapis.com/images.pricecharting.com/077ef1e86c1944b289af52a624325fd17510c09b84a52d75f502039098a61258/60.jpg
Pokemon Gym Heroes,Booster Box,"$9,299.97",https://storage.googleapis.com/images.pricecharting.com/21113c1b522846b6578712876bf9454cf52cfc2ea2045bcea44c03d9d69b4bfc/60.jpg
Pokemon Gym Heroes,Booster Box [1st Edition],"$14,999.98",https://storage.googleapis.com/images.pricecharting.com/16c5aa48fb5359f4127bdd64e13f1d37bddf0997ab4d0841808be5d414c9b638/60.jpg
Pokemon Gym Heroes,Fighting Energy #127,$1.15,https://storage.googleapis.com/images.pricecharting.com/79a1d114a5afa821cefac8bbfa165af9149afcde342bea76794385754634e1b0/60.jpg
Pokemon Gym Heroes,Fighting Energy [1st Edition] #127,$2.17,https://storage.googleapis.com/images.pricecharting.com/f738dd69e49b71426601282ccd5525963b51ee095322cce3e481094b67b11378/60.jpg
Pokemon Japanese 1996 Carddass,Dratini #147,$8.39,https://storage.googleapis.com/images.pricecharting.com/refaad753ab9db853829516edff2cf7ef7f900807fb61daea284eb168b1985cf296/60.jpg
Pokemon Japanese 2002 Mcdonald%27S,Fighting Energy [Holo],$18.93,https://storage.googleapis.com/images.pricecharting.com/refb3230e109f294a0d0b835aa33a44874f864febabefe21cc3b770e0d3504b9555/60.jpg
Pokemon Japanese 2002 Mcdonald%27S,Fighting Energy,$1.53,https://storage.googleapis.com/images.pricecharting.com/ref3d23b62a0ddc8d46a77675102bc39d121de726ec3d7ddfa47ac882f7df86b6ac/60.jpg
Pokemon Japanese 1997 Carddass,Dratini #147,$10.98,https://storage.googleapis.com/images.pricecharting.com/5db6ed479713de4bf34bf3167964419835a9e2065f1a8107b0349d60dc0c7afd/60.jpg
Pokemon Japanese 20Th Anniversary,Booster Box,"$4,000.00",https://storage.googleapis.com/images.pricecharting.com/0e5390cad67faa1a44fab9ab89862018acd26cd3bb41f55c2245a8074cb3fc98/60.jpg
Pokemon Japanese 20Th Anniversary,3-Pack Blister,$382.96,https://storage.googleapis.com/images.pricecharting.com/h6qdasp2xkis2yep/60.jpg
Pokemon Japanese 25Th Anniversary Collection,Booster Box,$145.14,https://storage.googleapis.com/images.pricecharting.com/dnpm525trvphcpoq/60.jpg
Pokemon Japanese 25Th Anniversary Collection,Booster Pack,$11.86,https://storage.googleapis.com/images.pricecharting.com/mupgmkel3tdcnlsm/60.jpg
Pokemon Japanese 25Th Anniversary Collection,Fighting Energy,$2.24,https://storage.googleapis.com/images.pricecharting.com/unz3thr3sdmoqol5/60.jpg
Pokemon Japanese 25Th Anniversary Golden Box,Sealed Pokemon 25th Anniversary Golden Box,$798.05,https://storage.googleapis.com/images.pricecharting.com/e4c4afa4b6d5a327f295aace9327e4a9d05c0fe7c5210923ac295d8c30b0ad8c/60.jpg
Pokemon Japanese 25Th Anniversary Promo,Booster Pack,$85.37,https://storage.googleapis.com/images.pricecharting.com/56196ec213657261a9ad7d777a778bffd31d5fac26aeeff5d200b598db7d7a34/60.jpg
Pokemon Japanese Alter Genesis,Booster Box,$305.02,https://storage.googleapis.com/images.pricecharting.com/83ee4d3466a1626a6940e596921fd3a801063ac1fcf8d69f73cfceade5030cb4/60.jpg
Pokemon Japanese Amazing Volt Tackle,Booster Box,$99.97,https://storage.googleapis.com/images.pricecharting.com/ea3b33e02481e22bd9512cdd45c392248573d00f2aced7ed028bc29b0f176f63/60.jpg
Pokemon Japanese Amazing Volt Tackle,Booster Pack,$32.26,https://storage.googleapis.com/images.pricecharting.com/corrzh2zwdgopaof5xzg/60.jpg
Pokemon Japanese Awakening Legends,Booster Pack,$605.53,https://storage.googleapis.com/images.pricecharting.com/a973e0e8f538b5a18215dec56087dbdb10e9af03857ea1652d24e87c9084b453/60.jpg
Pokemon Japanese Ancient Roar,Booster Box,$58.85,https://storage.googleapis.com/images.pricecharting.com/2e8b66b1c5ec1509a6ee3857b58de43953a4a532ea8279b307da1e67ab663a13/60.jpg
Pokemon Japanese Ancient Roar,Booster Pack,$5.00,https://storage.googleapis.com/images.pricecharting.com/8714bac0afce98572726be762ee0ad536aed88f0d5b4e589de87070c2137ea6a/60.jpg
Pokemon Japanese Ancient Roar,Ting-Lu #43,$1.04,https://storage.googleapis.com/images.pricecharting.com/05826430a6e201c5824037902e2642e51fdefc9802155c985576fac80d22bc77/60.jpg
Pokemon Japanese Awakening Psychic King,Booster Box,"$1,225.00",https://storage.googleapis.com/images.pricecharting.com/9cd4fd058d33004cf7e43f19d803d22948a68bf242d4e2077b4570bcd98276e2/60.jpg
Pokemon Japanese Awakening Psychic King,Booster Pack,$97.50,https://storage.googleapis.com/images.pricecharting.com/adqd7d24siw4u4j2/60.jpg
Pokemon Japanese Battle Region,Booster Box,$65.38,https://storage.googleapis.com/images.pricecharting.com/d4e391b5640be9a65f8afed96328485579078c7933cb3434f3f784ddfbb2db24/60.jpg
Pokemon Japanese Best Of Xy,Booster Box,"$2,882.33",https://storage.googleapis.com/images.pricecharting.com/a6fc48532195e380fceb5c52299bcf884332e884728daacde164b76efca921dd/60.jpg
Pokemon Japanese Bandit Ring,Giratina EX #91,$95.00,https://storage.googleapis.com/images.pricecharting.com/5eedd4cca7d8d13c40474467a8646380bddf7e341f9c0b6912ae32353e3e39dd/60.jpg
Pokemon Japanese Bandit Ring,Giratina EX #57,$13.32,https://storage.googleapis.com/images.pricecharting.com/6fb9116d1eda1ef0658271ed149246bc58dab6720878f1bfd69c8aad146f087c/60.jpg
Pokemon Japanese Bandit Ring,Booster Box,$935.00,https://storage.googleapis.com/images.pricecharting.com/e519777fb867cfac8fd5e763f246f31d02fab8b96f234ef549742de840df1e9c/60.jpg
Pokemon Japanese Battle Partners,Booster Box,$68.62,https://storage.googleapis.com/images.pricecharting.com/rq5socspti5ehc52/60.jpg
Pokemon Japanese Battle Partners,Iris's Fighting Spirit #121,$4.99,https://storage.googleapis.com/images.pricecharting.com/6yvnln3tcla5u2ae/60.jpg
Pokemon Japanese Battle Partners,Booster Pack,$2.47,https://storage.googleapis.com/images.pricecharting.com/suhrbuoowj7t6hq2/60.jpg
Pokemon Japanese Battle Partners,Lillie's File Set Collection,$55.03,https://storage.googleapis.com/images.pricecharting.com/66hkdov4aoztops4/60.jpg
Pokemon Japanese Battle Partners,Iris's Fighting Spirit #94,$1.50,https://storage.googleapis.com/images.pricecharting.com/r6gtqzprjmwp7wyl/60.jpg
Pokemon Japanese Battle Partners,N's File Set Collection,$47.99,https://storage.googleapis.com/images.pricecharting.com/gybx3r2fo55xuc7o/60.jpg
Pokemon Japanese Black Bolt,Victini #97,$13.70,https://storage.googleapis.com/images.pricecharting.com/mt22efukqwtmtzrt/60.jpg
Pokemon Japanese Black Bolt,Victini [Master Ball] #12,$17.75,https://storage.googleapis.com/images.pricecharting.com/k7rsq35k3jrdybkj/60.jpg
Pokemon Japanese Black Bolt,Victini #12,$1.72,https://storage.googleapis.com/images.pricecharting.com/hmoe3rbdhi62zkza/60.jpg
Pokemon Japanese Black Bolt,Booster Box,$80.34,https://storage.googleapis.com/images.pricecharting.com/ucxhu5mbxdrjgyqg/60.jpg
Pokemon Japanese Black Bolt,Victini [Poke Ball] #12,$2.05,https://storage.googleapis.com/images.pricecharting.com/kz5bvxi2f65jjqir/60.jpg
Pokemon Japanese Cd Promo,Booster Box,"$1,175.00",https://storage.googleapis.com/images.pricecharting.com/0a57a60acc45e588c7be0a1aa74773b2b9cca6d7164d41a74dba5d46abd73387/60.jpg
Pokemon Japanese Blue Sky Stream,Booster Box,$511.25,https://storage.googleapis.com/images.pricecharting.com/ref1eb7ac4d58cd50ef1e799ecf86a793d37153b7395a81dfbcd3114651ca069d02/60.jpg
Pokemon Japanese Blue Sky Stream,Booster Pack,$24.50,https://storage.googleapis.com/images.pricecharting.com/corr5xjs6ewo246lfvuz/60.jpg
Pokemon Japanese Blue Sky Stream,Victini #12,$1.89,https://storage.googleapis.com/images.pricecharting.com/19a31ac88c5dc521031f81db5bbdd3c9ede014bf6005cf2571ea83c358b6566e/60.jpg
Pokemon Japanese Charizard Vmax Starter Set,Victini #3,,https://storage.googleapis.com/images.pricecharting.com/ref7b790165a34d2bbf440c3384a1f94a8c8962cca21c3915d03d8a15d3bbdd03f7/60.jpg
Pokemon Japanese Charizard Vmax Starter Set,Fighting Energy,,/images/no-image-available.png
Pokemon Japanese Classic Venusaur,Fighting Energy #FIG,$3.40,https://storage.googleapis.com/images.pricecharting.com/5njfmnkrvq3mew7f/60.jpg
Pokemon Japanese Clay Burst,Tinkatink #76,$3.90,https://storage.googleapis.com/images.pricecharting.com/7t3fgc3azooplumh/60.jpg
Pokemon Japanese Clay Burst,Tinkatuff #77,$2.99,https://storage.googleapis.com/images.pricecharting.com/pcq6fyj2ja4hevcu/60.jpg
Pokemon Japanese Clay Burst,Tinkaton ex #93,$19.99,https://storage.googleapis.com/images.pricecharting.com/0a33a0b852471795565e402e20f3d1bd08e696d8a51f1d7a1bf062a8fa15d273/60.jpg
Pokemon Japanese Clay Burst,Ting-Lu ex #94,$7.68,https://storage.googleapis.com/images.pricecharting.com/swc4eeunzm4xklyd/60.jpg
Pokemon Japanese Clay Burst,Tinkaton ex #87,$3.16,https://storage.googleapis.com/images.pricecharting.com/2de76c4b6d98b6444173ca6dcb1bf00fd7310eadab00e48062ebcfee258ea376/60.jpg
Pokemon Japanese Clay Burst,Booster Box,$79.47,https://storage.googleapis.com/images.pricecharting.com/e394226bdbd95c9b095c5acdf5c4b1272d25102924f0b12eb9e2889d32f8ff30/60.jpg
Pokemon Japanese Clay Burst,Ting-Lu ex #49,$1.49,https://storage.googleapis.com/images.pricecharting.com/ref67518712a1356e87c1d26d3c58d9829979ad5ba89041c60ec37f424511db18a8/60.jpg
Pokemon Japanese Clay Burst,Tinkaton ex #35,$1.92,https://storage.googleapis.com/images.pricecharting.com/ref01d07f83acc1f9b9ee18443849ba08b44b3c40616f6c2077bc06287d69847d42/60.jpg
Pokemon Japanese Clay Burst,Ting-Lu ex #88,$1.51,https://storage.googleapis.com/images.pricecharting.com/c3nyxzlcsxxfx7z3/60.jpg
Pokemon Japanese Clay Burst,Ting-Lu ex #97,$4.47,https://storage.googleapis.com/images.pricecharting.com/tizlp76dow4ubiqo/60.jpg
Pokemon Japanese Clay Burst,Booster Pack,$3.49,https://storage.googleapis.com/images.pricecharting.com/2m7fw45gnhbvgxg4/60.jpg
Pokemon Japanese Crimson Haze,Booster Box,$71.49,https://storage.googleapis.com/images.pricecharting.com/c68a9fefb5b0785629894046cec1c78d07124651f14bea8273ad3c5e0c3489f4/60.jpg
Pokemon Japanese Crimson Haze,Booster Pack,$5.70,https://storage.googleapis.com/images.pricecharting.com/c243b8d7b1aef00669ffbd2f489f2a186a6c4a92d215e5be39ea8e9322a8b53d/60.jpg
Pokemon Japanese Detective Pikachu,Booster Box,$153.63,https://storage.googleapis.com/images.pricecharting.com/ho5c2pkv7bpescb5/60.jpg
Pokemon Japanese Cyber Judge,Booster Box,$49.32,https://storage.googleapis.com/images.pricecharting.com/746acf4452e3809d90087728870ff8f7bda9a02dc485de5d28804e8214ac5fef/60.jpg
Pokemon Japanese Cyber Judge,Booster Pack,$4.35,https://storage.googleapis.com/images.pricecharting.com/fd334df2796c6743b03a70843eb7b1c268e22852071b418c5222f47a583e7274/60.jpg
Pokemon Japanese Cyber Judge,Victini #19,$0.99,https://storage.googleapis.com/images.pricecharting.com/ab99c6a546d6d6884407bde9f50f41e024309178fdc2796c8b9a48fa88ffe375/60.jpg
Pokemon Japanese Double Blaze,Booster Box,$262.18,https://storage.googleapis.com/images.pricecharting.com/f0f778124d1b51a6869d953adf6419518fbf56edb25106c78af8fb8066c2d713/60.jpg
Pokemon Japanese Double Blaze,Booster Pack,$12.74,https://storage.googleapis.com/images.pricecharting.com/vwwpbzlntaextbug/60.jpg
Pokemon Japanese Darkness And To Light,Booster Pack,$912.25,https://storage.googleapis.com/images.pricecharting.com/1d340b080dc4a9e364963cb380602b89b136e9c404ab57eab9e664e522f1ba52/60.jpg
Pokemon Japanese Darkness And To Light,Dratini,$4.62,https://storage.googleapis.com/images.pricecharting.com/707f085efceed1f5aaa28f7b2ac2eb8fbf47b206827eb0eae4088b15abe1a21f/60.jpg
Pokemon Japanese Darkness And To Light,Mantine,$3.38,https://storage.googleapis.com/images.pricecharting.com/193f58d4b1b150b91f945593b187f3cc07d49dcbe75fdcf7513d0158d50315b1/60.jpg
Pokemon Japanese Dark Phantasma,Booster Box,$69.16,https://storage.googleapis.com/images.pricecharting.com/11a98ba478f7e61e231cb52c9779d9f2a33fe690de26c1d9e70d5651736fedd2/60.jpg
Pokemon Japanese Dark Phantasma,Booster Pack,$8.75,https://storage.googleapis.com/images.pricecharting.com/corr5ukdewl2rittfyj4/60.jpg
Pokemon Japanese Dark Phantasma,Box of Disaster #99,$4.99,https://storage.googleapis.com/images.pricecharting.com/a4cc8d28f9b3151435267aa3dab1c43bb8f8ac91e1e9b974fec224519cf9851d/60.jpg
Pokemon Japanese Dark Phantasma,Box Of Disaster [Reverse Holo] #66,$0.50,https://storage.googleapis.com/images.pricecharting.com/izdaaspa23khz3vk/60.jpg
Pokemon Japanese Dark Phantasma,Box of Disaster #66,$3.12,https://storage.googleapis.com/images.pricecharting.com/af544d681025dfc1946c2990429bd4afe24b56991896e308f9e426d56fb1dad5/60.jpg
Pokemon Japanese Dark Phantasma,Box of Disaster [Reverse Holo] #99,,https://www.pricecharting.com/images/no-image-available.png
Pokemon Japanese Double Crisis,Booster Box,"$2,116.13",https://storage.googleapis.com/images.pricecharting.com/o32shv34h27uhafh/60.jpg
Pokemon Japanese Double Crisis,Booster Pack [1st Edition],$149.31,https://storage.googleapis.com/images.pricecharting.com/6de6vqogiwt2a677/60.jpg
Pokemon Japanese Dream Shine Collection,Victini #7,$39.73,https://storage.googleapis.com/images.pricecharting.com/o3s5opcftgm6faxg/60.jpg
Pokemon Japanese Dream Shine Collection,Victini #6,$3.31,https://storage.googleapis.com/images.pricecharting.com/8457babe9a540eb3da7f729babf480ea1a5edac8105aa7affa869bb9f2349195/60.jpg
Pokemon Japanese Dream League,Booster Box,$587.21,https://storage.googleapis.com/images.pricecharting.com/d2e3af2d639ca657cec517d0e239b3749b1e582df1e5a65bd0c462680507be76/60.jpg
Pokemon Japanese Dream League,Booster Pack,$24.47,https://storage.googleapis.com/images.pricecharting.com/36b092c1f3a19114dd7456da24bdae554f04e3fe1117df737c26becd71a9046e/60.jpg
Pokemon Japanese Emerald Break,Booster Box,"$1,130.01",https://storage.googleapis.com/images.pricecharting.com/4af4c2aca9fb9c0036e5f3c5d3a834ce255ec0db71ad66b1dfca9207ec43b0ab/60.jpg
Pokemon Japanese Ex Battle Boost,Victini EX #16,$2.99,https://storage.googleapis.com/images.pricecharting.com/ab3e11a6f49387af04272de557ad7a7e9176bd010419c06d8ce5a83079e85879/60.jpg
Pokemon Japanese Ex Battle Boost,Victini #15,$3.50,https://storage.googleapis.com/images.pricecharting.com/2817295709bc0f944248acb617edb2192ce4169db99811f1ee9d5324a2517f7c/60.jpg
Pokemon Japanese Ex Battle Boost,Victini [1st Edition] #15,$2.99,https://storage.googleapis.com/images.pricecharting.com/jtoamjtgppj6hiy6/60.jpg
Pokemon Japanese Expansion Pack,Booster Pack,$405.25,https://storage.googleapis.com/images.pricecharting.com/010a850f367f410004864627cf747dab40bbda86f95943d99987cb1d5ec7a3e5/60.jpg
Pokemon Japanese Expansion Pack,Booster Box [Base Set],"$28,750.00",https://storage.googleapis.com/images.pricecharting.com/ecde3a5712e8ce174f080b5e44c2cae1d5d36e6de720f3ba004823c6d844e5d2/60.jpg
Pokemon Japanese Eevee Heroes,Booster Box,$464.20,https://storage.googleapis.com/images.pricecharting.com/0c7fa58218a74087d899472fb1fd4a5ebef64157691c0ae83c8656dca073449e/60.jpg
Pokemon Japanese Eevee Heroes,Gym Box,"$1,216.63",https://storage.googleapis.com/images.pricecharting.com/f3f50908bf61281bbda9472f6acf5c8aec9bb1b921ca1cafe2d0bf533cdf0380/60.jpg
